settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-09-09,26,2025-09-09T11:30:00Z,2025-09-10T12:14:38Z,60.99155228496637,60.99155228496637,False,N,0.0,-112.36525916666666,0.0,0.0,60.994,1.0,127.57980098484722,-278.8964681944444,0.0,38.911,127.57980098484722,-277.8964681944444,,38.911
2025-09-09,27,2025-09-09T12:00:00Z,2025-09-10T12:45:10Z,96.28667959303621,96.28667959303621,False,P,0.0,13.380471324786324,0.0,0.0,,,140.5638605982906,-179.52501128205128,0.0,52.593,139.5638605982906,-179.52501128205128,,52.593
2025-09-09,28,2025-09-09T12:30:00Z,2025-09-10T13:14:44Z,68.23,68.23,False,N,0.0,-187.3988676851852,0.0,0.0,68.23,0.0,167.3776337037037,-423.031798547,0.0,68.311,167.3776337037037,-422.031798547,,68.311
2025-09-09,29,2025-09-09T13:00:00Z,2025-09-10T13:44:41Z,58.77,58.77,False,N,0.0,-20.49944763888889,0.0,0.0,,,289.85712875,-430.6937931666667,0.0,120.562,289.85712875,-429.6937931666667,,120.562
2025-09-09,30,2025-09-09T13:30:00Z,2025-09-10T14:14:43Z,68.21,68.21,False,N,0.0,-104.89072861111111,0.0,0.0,68.21,0.0,331.66246027777777,-578.3115324074074,0.0,142.25,331.66246027777777,-577.3115324074074,,142.25
2025-09-09,31,2025-09-09T14:00:00Z,2025-09-10T14:44:53Z,72.81,72.81,False,N,0.0,-29.652004094999295,0.0,0.0,72.81,0.0,750.7953384744452,-916.6601858563891,0.0,136.711,750.7953384744452,-915.6601858563891,,136.711
2025-09-09,32,2025-09-09T14:30:00Z,2025-09-10T15:14:46Z,95.9,95.9,False,P,0.0,155.75560740807077,0.0,0.0,,,1044.3826081025152,-1021.8523416666667,0.0,133.25,1043.3826081025152,-1021.8523416666667,,133.25
2025-09-09,33,2025-09-09T15:00:00Z,2025-09-10T15:44:39Z,105.0,105.0,False,P,0.0,90.08912375,0.0,0.0,,,1040.4896133333334,-1103.95404875,0.0,153.822,1039.4896133333334,-1103.95404875,,153.822
2025-09-09,34,2025-09-09T15:30:00Z,2025-09-10T16:14:56Z,117.0,117.0,False,P,0.0,494.5975764880952,0.0,0.0,,,1569.0305129960318,-1230.2316986111111,0.0,156.0,1568.2365726770208,-1230.2316986111111,,155.79394031901091
2025-09-09,35,2025-09-09T16:00:00Z,2025-09-10T16:44:41Z,119.0,119.0,False,P,0.0,631.9052432539683,0.0,0.0,,,1761.4892432539682,-1266.0269444444446,0.0,136.516,1760.4892432539682,-1266.0269444444446,,136.516
2025-09-09,36,2025-09-09T16:30:00Z,2025-09-10T17:14:39Z,119.0,119.0,False,P,0.0,235.49705375,0.0,0.0,,,1486.5116220833334,-1339.7966220833334,0.0,89.011,1485.5116220833334,-1339.7966220833334,,89.011
2025-09-09,37,2025-09-09T17:00:00Z,2025-09-10T17:44:39Z,125.00038792769028,125.00038792769028,False,P,0.0,297.51776765402974,0.0,0.0,,,1614.0193473960933,-1494.8498302777778,0.0,178.503,1614.0193473960933,-1494.8498302777778,,177.503
2025-09-09,38,2025-09-09T17:30:00Z,2025-09-10T18:14:35Z,138.0,138.0,False,P,0.0,583.8976014884838,0.0,0.0,,,1866.7597681551506,-1503.5129166670552,0.0,220.667,1865.7597681551506,-1503.5129166670552,,220.667
2025-09-09,39,2025-09-09T18:00:00Z,2025-09-10T18:44:41Z,131.42,131.42,False,P,0.0,523.8711738033003,0.0,0.0,,,1887.3738699592495,-1575.581496127513,0.0,212.5,1886.3738699592495,-1575.581496127513,,212.5
2025-09-09,40,2025-09-09T18:30:00Z,2025-09-10T19:14:34Z,125.0,125.0,False,P,0.0,361.7232648316913,0.0,0.0,,,1770.9886159428024,-1621.6167649537038,0.0,212.5,1770.443161397348,-1621.6167649537038,,212.04545454545453
2025-09-09,41,2025-09-09T19:00:00Z,2025-09-10T19:45:10Z,121.5,121.5,False,P,0.0,209.15567460317462,0.0,0.0,,,1579.3323412698412,-1423.2583333333334,0.0,53.825,1578.3323412698412,-1423.2583333333334,,53.825
2025-09-09,42,2025-09-09T19:30:00Z,2025-09-10T20:14:42Z,36.68102561769967,36.68102561769967,False,N,0.0,-446.241668505291,0.0,0.0,40.71966666666667,1.0,1063.033331494709,-1509.8668014827547,0.0,0.0,1063.033331494709,-1508.8668014827547,,
2025-09-09,43,2025-09-09T20:00:00Z,2025-09-10T20:44:39Z,37.46830760947206,37.46830760947206,False,N,0.0,-792.9411849507497,0.0,0.0,37.64662906666667,1.0,900.8303436603613,-1694.0860347410808,0.0,0.0,900.8303436603613,-1693.0860347410808,,
2025-09-09,44,2025-09-09T20:30:00Z,2025-09-10T21:14:38Z,-43.72,-43.72,False,N,0.0,-915.0683248737374,0.0,0.0,,,642.9568181818182,-1557.8577819444445,0.0,0.0,642.9568181818182,-1556.8577819444445,,
2025-09-09,45,2025-09-09T21:00:00Z,2025-09-10T21:44:45Z,-52.18,-52.18,False,N,0.0,-1206.8555460984849,0.0,0.0,,,367.108347790404,-1573.9394770179738,0.0,0.0,367.108347790404,-1572.9394770179738,,
2025-09-09,46,2025-09-09T21:30:00Z,2025-09-10T22:14:39Z,0.0,0.0,False,N,0.0,-889.2910432875958,0.0,0.0,0.0,1.0,704.895872234891,-1594.5407738851807,0.0,0.0,704.895872234891,-1593.5407738851807,,
2025-09-09,47,2025-09-09T22:00:00Z,2025-09-10T22:44:44Z,-17.48,-17.48,False,N,0.0,-683.4299983738277,0.0,0.0,,,904.8549155392157,-1588.4105483458166,0.0,0.0,904.8549155392157,-1587.4105483458166,,
2025-09-09,48,2025-09-09T22:30:00Z,2025-09-10T23:14:35Z,13.96,13.96,False,N,0.0,-43.11944444444445,0.0,0.0,,,1100.6861111111111,-1143.8972222222221,0.0,0.0,1100.6861111111111,-1142.8972222222221,,
2025-09-10,1,2025-09-09T23:00:00Z,2025-09-10T23:44:37Z,62.2753686040139,62.2753686040139,False,N,0.0,-37.74722222222222,0.0,0.0,62.49733333333333,1.0,1101.8916666666667,-1140.0694444444443,0.0,0.0,1101.8916666666667,-1139.0694444444443,,
2025-09-10,2,2025-09-09T23:30:00Z,2025-09-11T00:14:42Z,63.51,63.51,False,N,0.0,-58.15852921511628,0.0,0.0,63.51,0.0,1065.641664395995,-1123.700000047324,0.0,0.0,1065.641664395995,-1122.700000047324,,
2025-09-10,3,2025-09-10T00:00:00Z,2025-09-11T00:44:41Z,40.0,40.0,False,N,0.0,-310.56666666666666,0.0,0.0,40.0,1.0,937.55,-1248.0,0.0,0.0,937.55,-1247.0,,
2025-09-10,4,2025-09-10T00:30:00Z,2025-09-11T01:14:45Z,62.5,62.5,False,N,0.0,-190.80833333333334,0.0,0.0,62.5,1.0,940.0964291666667,-1131.0464291666667,0.0,0.0,940.0964291666667,-1130.0464291666667,,
2025-09-10,5,2025-09-10T01:00:00Z,2025-09-11T01:44:37Z,46.08,46.08,False,N,0.0,-162.37233472222223,0.0,0.0,46.08,1.0,939.25,-1132.0583347222223,0.0,30.461,939.25,-1131.0583347222223,,30.461
2025-09-10,6,2025-09-10T01:30:00Z,2025-09-11T02:15:22Z,82.17,82.17,False,P,0.0,6.2473302777777775,0.0,0.0,,,992.806025,-1108.739361388889,0.0,122.089,991.806025,-1108.739361388889,,122.089
2025-09-10,7,2025-09-10T02:00:00Z,2025-09-11T02:44:55Z,62.17,62.17,False,N,0.0,-25.43131875,0.0,0.0,62.17,0.3,1050.8103533333333,-1155.58535875,0.0,79.1,1050.8103533333333,-1154.58535875,,79.1
2025-09-10,8,2025-09-10T02:30:00Z,2025-09-11T03:14:54Z,52.07,52.07,False,N,0.0,-25.034964583333334,0.0,0.0,,,1072.3066940277777,-1097.5233519444444,0.0,0.0,1072.3066940277777,-1096.5233519444444,,
2025-09-10,9,2025-09-10T03:00:00Z,2025-09-11T03:44:42Z,52.07,52.07,False,N,0.0,-29.5,0.0,0.0,,,950.775,-1031.4916666666666,0.0,50.85,950.775,-1030.4916666666666,,50.85
2025-09-10,10,2025-09-10T03:30:00Z,2025-09-11T04:14:41Z,13.366534173963723,13.366534173963723,False,N,0.0,-184.31666666666666,0.0,0.0,18.333333333333332,1.0,915.1666666666666,-1099.875,0.0,0.0,915.1666666666666,-1098.875,,
2025-09-10,11,2025-09-10T04:00:00Z,2025-09-11T04:44:40Z,7.409168236337361,7.409168236337361,False,N,0.0,-229.8816740277778,0.0,0.0,9.86205595138889,1.0,966.7502788888889,-1196.6502851388889,0.0,0.0,966.7502788888889,-1195.6502851388889,,
2025-09-10,12,2025-09-10T04:30:00Z,2025-09-11T05:14:39Z,40.0,40.0,False,N,0.0,-228.39699069444444,0.0,0.0,40.0,1.0,1058.7113430555555,-1287.5030093055555,0.0,0.0,1058.7113430555555,-1286.5030093055555,,
2025-09-10,13,2025-09-10T05:00:00Z,2025-09-11T05:44:43Z,50.0,50.0,False,N,0.0,-206.75168423364076,0.0,0.0,50.0,1.0,1199.6483157663592,-1407.0083333333334,0.0,0.0,1199.6483157663592,-1406.0083333333334,,
2025-09-10,14,2025-09-10T05:30:00Z,2025-09-11T06:14:41Z,52.07,52.07,False,N,0.0,-118.82570707070707,0.0,0.0,,,1439.615404040404,-1558.841111111111,0.0,0.0,1439.615404040404,-1557.841111111111,,
2025-09-10,15,2025-09-10T06:00:00Z,2025-09-11T06:44:41Z,102.43001412798911,102.43001412798911,False,P,0.0,155.02457716269842,0.0,0.0,,,1779.0822179960317,-1791.6808261904762,0.0,167.051,1779.0822179960317,-1791.6808261904762,,166.051
2025-09-10,16,2025-09-10T06:30:00Z,2025-09-11T07:14:39Z,114.0,114.0,False,P,0.0,242.07256465099715,0.0,0.0,,,1873.264564650997,-1807.1089437037037,0.0,176.056,1872.264564650997,-1807.1089437037037,,176.056
2025-09-10,17,2025-09-10T07:00:00Z,2025-09-11T07:44:36Z,101.0,101.0,False,P,0.0,67.76791192704518,0.0,0.0,,,1651.3971716492674,-1730.6749572698413,0.0,147.445,1650.3971716492674,-1730.6749572698413,,147.445
2025-09-10,18,2025-09-10T07:30:00Z,2025-09-11T08:14:39Z,50.04832989913774,50.04832989913774,False,N,0.0,-304.94604602777775,0.0,0.0,50.065916525,1.0,1488.3212059166667,-1793.696652366097,0.0,0.65,1488.3212059166667,-1792.696652366097,,0.65
2025-09-10,19,2025-09-10T08:00:00Z,2025-09-11T08:44:35Z,85.74,85.74,False,N,0.0,-529.2535571267952,0.0,0.0,85.74,0.0,1149.3185956509826,-1678.1136919879063,0.0,0.0,1149.3185956509826,-1677.1136919879063,,
2025-09-10,20,2025-09-10T08:30:00Z,2025-09-11T09:14:39Z,73.53,73.53,False,N,0.0,-624.0127757407407,0.0,0.0,73.53,0.0,936.1203712962963,-1560.2333344907408,0.0,0.0,936.1203712962963,-1559.2333344907408,,
2025-09-10,21,2025-09-10T09:00:00Z,2025-09-11T09:44:41Z,68.3,68.3,False,N,0.0,-706.3725,0.0,0.0,68.3,0.0,924.4652777777778,-1630.4294444444445,0.0,0.0,924.4652777777778,-1629.4294444444445,,
2025-09-10,22,2025-09-10T09:30:00Z,2025-09-11T10:14:42Z,-9.25,-9.25,False,N,0.0,-636.4736141666667,0.0,0.0,-9.25,1.0,992.1305525,-1628.1,0.0,0.0,992.1305525,-1627.1,,
2025-09-10,23,2025-09-10T10:00:00Z,2025-09-11T10:44:45Z,-9.25,-9.25,False,N,0.0,-625.7733263888889,0.0,0.0,-9.25,1.0,994.0183402777777,-1619.785,0.0,0.0,994.0183402777777,-1618.785,,
2025-09-10,24,2025-09-10T10:30:00Z,2025-09-11T11:14:43Z,-41.5,-41.5,False,N,0.0,-824.575,0.0,0.0,-41.5,1.0,895.1569444444444,-1719.3236111111112,0.0,0.0,895.1569444444444,-1718.3236111111112,,
2025-09-10,25,2025-09-10T11:00:00Z,2025-09-11T11:44:42Z,-8.942396633215857,-8.942396633215857,False,N,0.0,-505.2786644444444,0.0,0.0,-8.7552,1.0,1019.9416688888889,-1583.71,0.0,58.673,1019.9416688888889,-1582.71,,58.673
2025-09-10,26,2025-09-10T11:30:00Z,2025-09-11T12:14:42Z,22.57,22.57,False,N,0.0,-688.2285869444445,0.0,0.0,22.57,0.0,875.4370241666667,-1607.7806348611111,0.0,44.278,875.4370241666667,-1606.7806348611111,,44.278
2025-09-10,27,2025-09-10T12:00:00Z,2025-09-11T12:47:27Z,19.92,19.92,False,N,0.0,-504.7167579365079,0.0,0.0,19.92,0.0,1038.5336941468254,-1625.2479798611112,0.0,82.666,1038.5336941468254,-1624.2479798611112,,82.666
2025-09-10,28,2025-09-10T12:30:00Z,2025-09-11T13:14:39Z,24.91,24.91,False,N,0.0,-242.17980069444445,0.0,0.0,24.91,0.0,1325.0618659722222,-1651.1931095833334,0.0,84.0,1325.0618659722222,-1650.1931095833334,,84.0
2025-09-10,29,2025-09-10T13:00:00Z,2025-09-11T13:46:43Z,-17.48,-17.48,False,N,0.0,-412.9451388888889,0.0,0.0,,,1285.5542145833333,-1842.4808641666666,0.0,143.452,1285.5542145833333,-1841.4808641666666,,143.452
2025-09-10,30,2025-09-10T13:30:00Z,2025-09-11T14:14:40Z,28.0,28.0,False,N,0.0,-446.4048123532495,0.0,0.0,28.0,0.0,1309.0386818134173,-1898.0614447143605,0.0,142.659,1309.0386818134173,-1897.0614447143605,,142.659
2025-09-10,31,2025-09-10T14:00:00Z,2025-09-11T14:44:37Z,37.47,37.47,False,N,0.0,-811.5295508333334,0.0,0.0,37.47,0.0,972.5606055555555,-1798.8213102579366,0.0,14.889,972.5606055555555,-1797.8213102579366,,14.889
2025-09-10,32,2025-09-10T14:30:00Z,2025-09-11T15:14:44Z,85.78,85.78,False,N,0.0,-265.7360103629608,0.0,0.0,85.78,0.25,1383.0934640814837,-1784.1279743623738,0.0,135.358,1383.0934640814837,-1783.1279743623738,,135.358
2025-09-10,33,2025-09-10T15:00:00Z,2025-09-11T15:44:49Z,103.99991864296464,103.99991864296464,False,P,0.0,116.50259392507003,0.0,0.0,,,1858.4328654131652,-1869.8066180555556,0.0,128.475,1858.4328654131652,-1869.8066180555556,,127.475
2025-09-10,34,2025-09-10T15:30:00Z,2025-09-11T16:14:54Z,104.5,104.5,False,P,0.0,158.77547371031747,0.0,0.0,,,1812.7723646825398,-1656.60905625,0.0,2.883,1811.7723646825398,-1656.60905625,,2.883
2025-09-10,35,2025-09-10T16:00:00Z,2025-09-11T16:44:40Z,-11.4,-11.4,False,N,0.0,-228.4452255793651,0.0,0.0,,,1508.8801077539683,-1815.1369047777778,0.0,77.933,1508.8801077539683,-1814.1369047777778,,77.933
2025-09-10,36,2025-09-10T16:30:00Z,2025-09-11T17:14:37Z,103.56,103.56,False,P,0.0,16.152650277777777,0.0,0.0,,,1817.567637361111,-1864.5333333333333,0.0,63.427,1817.567637361111,-1864.5333333333333,,62.427
2025-09-10,37,2025-09-10T17:00:00Z,2025-09-11T17:49:30Z,111.12772718333333,111.12772718333333,False,P,0.0,20.752800555555556,0.0,0.0,,,1978.481245,-2003.7094444444444,0.0,46.056,1977.481245,-2003.7094444444444,,46.056
2025-09-10,38,2025-09-10T17:30:00Z,2025-09-11T18:14:38Z,67.80766318279247,67.80766318279247,False,N,0.0,-76.40389487080357,0.0,0.0,73.26666666666667,1.0,1899.3053361014186,-2027.7341466468388,0.0,52.4,1899.3053361014186,-2026.7341466468388,,52.4
2025-09-10,39,2025-09-10T18:00:00Z,2025-09-11T18:44:39Z,117.0,117.0,False,P,0.0,151.85030553571428,0.0,0.0,,,2035.9707880357143,-1989.8225722611298,0.0,105.667,2035.0865117682638,-1989.8225722611298,,105.5512762674504
2025-09-10,40,2025-09-10T18:30:00Z,2025-09-11T19:14:41Z,117.99989525505394,117.99989525505394,False,P,0.0,320.2708853846154,0.0,0.0,,,2219.7103402457265,-2030.7181180235043,0.0,131.65,2219.7103402457265,-2030.7181180235043,,130.65
2025-09-10,41,2025-09-10T19:00:00Z,2025-09-11T19:44:44Z,118.19884970998922,118.19884970998922,False,P,0.0,315.45238644156484,0.0,0.0,,,2221.417668492847,-1946.078039140995,0.0,39.933,2220.417668492847,-1946.078039140995,,39.933
2025-09-10,42,2025-09-10T19:30:00Z,2025-09-11T20:14:46Z,97.5,97.5,False,P,0.0,49.59960208333333,0.0,0.0,,,2077.746526666667,-2032.4923611111112,0.0,4.55,2076.746526666667,-2032.4923611111112,,4.55
2025-09-10,43,2025-09-10T20:00:00Z,2025-09-11T20:44:36Z,69.59,69.59,False,N,0.0,-52.08997850694445,0.0,0.0,69.59,0.0,1794.4939659375,-1925.7009740027006,0.0,79.323,1794.4939659375,-1924.7009740027006,,79.323
2025-09-10,44,2025-09-10T20:30:00Z,2025-09-11T21:14:50Z,-8.87346334481031,-8.87346334481031,False,N,0.0,-471.23513405742676,0.0,0.0,-8.519,1.0,1436.6773606647955,-1909.524820110294,0.0,1.678,1436.6773606647955,-1908.524820110294,,1.678
2025-09-10,45,2025-09-10T21:00:00Z,2025-09-11T21:44:40Z,31.28,31.28,False,N,0.0,-300.8447521415771,0.0,0.0,31.28,0.0,1408.285247858423,-1785.5107583333333,0.0,76.565,1408.285247858423,-1784.5107583333333,,76.565
2025-09-10,46,2025-09-10T21:30:00Z,2025-09-11T22:16:31Z,-17.48,-17.48,False,N,0.0,-229.88089358091787,0.0,0.0,,,1196.8503897524154,-1704.4768347222223,0.0,277.434,1196.8503897524154,-1703.4768347222223,,277.434
2025-09-10,47,2025-09-10T22:00:00Z,2025-09-11T22:44:40Z,-17.48,-17.48,False,N,0.0,-192.2199677049591,0.0,0.0,,,1276.8668567394855,-1463.260414763884,-250.0,244.567,1276.8668567394855,-1462.260414763884,-250.0,244.567
2025-09-10,48,2025-09-10T22:30:00Z,2025-09-11T23:14:36Z,22.49,22.49,False,P,0.0,90.79317876475376,0.0,0.0,,,1540.1916315425315,-1424.8242215210712,-250.0,225.0,1539.1916315425315,-1424.8242215210712,-250.0,225.0
2025-09-11,1,2025-09-10T23:00:00Z,2025-09-11T23:44:44Z,18.76,18.76,False,P,0.0,42.05478111111111,0.0,0.0,,,1343.4818948611112,-1309.46911375,-250.0,257.917,1342.4818948611112,-1309.46911375,-250.0,257.917
2025-09-11,2,2025-09-10T23:30:00Z,2025-09-12T00:14:49Z,21.26,21.26,False,P,0.0,80.73881541666667,0.0,0.0,,,1203.1882598611112,-1097.4665902777779,-250.0,225.0,1202.1882598611112,-1097.4665902777779,-250.0,225.0
2025-09-11,3,2025-09-11T00:00:00Z,2025-09-12T00:44:42Z,83.38269499235088,83.38269499235088,False,P,0.0,259.56550902777775,0.0,0.0,,,1274.7351694444444,-990.07544375,-250.0,225.0,1273.7351694444444,-990.07544375,-250.0,225.0
2025-09-11,4,2025-09-11T00:30:00Z,2025-09-12T01:14:39Z,34.452495808678876,34.452495808678876,False,P,0.0,129.83120629535148,0.0,0.0,,,1157.5292746675084,-1002.8492899167697,-250.0,225.0,1156.5292746675084,-1002.8492899167697,-250.0,225.0
2025-09-11,5,2025-09-11T01:00:00Z,2025-09-12T01:44:41Z,-11.4,-11.4,False,N,0.0,-128.82127777777777,0.0,0.0,,,968.9694444444444,-1360.778611111111,0.0,262.749,968.9694444444444,-1359.778611111111,,262.749
2025-09-11,6,2025-09-11T01:30:00Z,2025-09-12T02:15:12Z,-11.4,-11.4,False,N,0.0,-38.32545833333333,0.0,0.0,,,943.3560416666667,-1209.271875,0.0,227.501,943.3560416666667,-1208.271875,,227.501
2025-09-11,7,2025-09-11T02:00:00Z,2025-09-12T02:44:41Z,-11.4,-11.4,False,N,0.0,-51.64054361111111,0.0,0.0,,,875.5427897222222,-1152.1844580555555,0.0,225.0,875.5427897222222,-1151.1844580555555,,225.0
2025-09-11,8,2025-09-11T02:30:00Z,2025-09-12T03:14:46Z,0.0,0.0,False,P,0.0,44.02719555555556,0.0,0.0,,,941.2083333333334,-1122.2633338888888,0.0,225.0,940.2083333333334,-1122.2633338888888,,225.0
2025-09-11,9,2025-09-11T03:00:00Z,2025-09-12T03:44:42Z,-17.48,-17.48,False,N,0.0,-285.57221652777775,0.0,0.0,,,1245.76666875,-1142.875008611111,-700.0,311.315,1245.76666875,-1141.875008611111,-700.0,311.315
2025-09-11,10,2025-09-11T03:30:00Z,2025-09-12T04:14:42Z,-17.48,-17.48,False,N,0.0,-569.5680808333333,0.0,0.0,,,1038.234031388889,-1191.2444455555556,-700.0,283.434,1038.234031388889,-1190.2444455555556,-700.0,283.434
2025-09-11,11,2025-09-11T04:00:00Z,2025-09-12T04:44:38Z,-17.48,-17.48,False,N,0.0,-405.18320324074074,0.0,0.0,,,936.6213425925926,-1116.8583338888889,-450.0,225.0,936.6213425925926,-1115.8583338888889,-450.0,225.0
2025-09-11,12,2025-09-11T04:30:00Z,2025-09-12T05:14:49Z,-17.48,-17.48,False,N,0.0,-546.0015272222222,0.0,0.0,,,1031.6038905555556,-1352.32139,-450.0,225.0,1031.6038905555556,-1351.32139,-450.0,225.0
2025-09-11,13,2025-09-11T05:00:00Z,2025-09-12T05:44:44Z,-10.0,-10.0,False,N,0.0,-200.961575,0.0,0.0,,,1253.7889044444444,-1735.790535,0.0,281.522,1253.7889044444444,-1734.790535,,281.522
2025-09-11,14,2025-09-11T05:30:00Z,2025-09-12T06:14:51Z,110.0,110.0,False,P,0.0,239.24511222222222,0.0,0.0,,,1381.1083344444444,-1450.2488888888888,0.0,308.694,1380.1083344444444,-1450.2488888888888,,308.694
2025-09-11,15,2025-09-11T06:00:00Z,2025-09-12T06:44:44Z,19.21,19.21,False,N,0.0,-158.5079400534188,0.0,0.0,19.21,1.0,1388.0430599465813,-1667.1478704166666,0.0,120.884,1388.0430599465813,-1666.1478704166666,,120.884
2025-09-11,16,2025-09-11T06:30:00Z,2025-09-12T07:14:39Z,0.1,0.1,False,N,0.0,-144.48117445363079,0.0,0.0,,,1464.8522191992888,-1767.6315794377954,0.0,158.25,1464.8522191992888,-1766.6315794377954,,158.25
2025-09-11,17,2025-09-11T07:00:00Z,2025-09-12T07:44:39Z,0.1,0.1,False,N,0.0,-134.22604709748128,0.0,0.0,,,1564.6971566454793,-1723.3200855228392,0.0,24.115,1564.6971566454793,-1722.3200855228392,,24.115
2025-09-11,18,2025-09-11T07:30:00Z,2025-09-12T08:14:40Z,-11.4,-11.4,False,N,0.0,-259.63608204455267,0.0,0.0,,,1435.5714662887806,-1752.5600563293651,0.0,57.393,1435.5714662887806,-1751.5600563293651,,57.393
2025-09-11,19,2025-09-11T08:00:00Z,2025-09-12T08:44:44Z,13.8,13.8,False,N,0.0,-489.98488911616164,0.0,0.0,13.8,0.0,1234.6094460227273,-1726.0003523737373,0.0,1.589,1234.6094460227273,-1725.0003523737373,,1.589
2025-09-11,20,2025-09-11T08:30:00Z,2025-09-12T09:14:40Z,4.4,4.4,False,N,0.0,-518.7639161846405,0.0,0.0,4.4,0.0,991.8612758986928,-1510.542221111111,0.0,0.0,991.8612758986928,-1509.542221111111,,
2025-09-11,21,2025-09-11T09:00:00Z,2025-09-12T09:44:46Z,-20.0,-20.0,False,N,0.0,-556.8742660375817,0.0,0.0,-20.0,1.0,941.0470629901961,-1519.4216623611112,0.0,21.267,941.0470629901961,-1518.4216623611112,,21.267
2025-09-11,22,2025-09-11T09:30:00Z,2025-09-12T10:14:46Z,-20.0,-20.0,False,N,0.0,-643.6169967075164,0.0,0.0,-20.0,1.0,882.3750032924837,-1535.9333335130718,0.0,9.833,882.3750032924837,-1534.9333335130718,,9.833
2025-09-11,23,2025-09-11T10:00:00Z,2025-09-12T10:44:43Z,-12.913992147590521,-12.913992147590521,False,N,0.0,-651.4626311904761,0.0,0.0,-10.68825,1.0,918.5343940079365,-1569.9160576388888,0.0,0.0,918.5343940079365,-1568.9160576388888,,
2025-09-11,24,2025-09-11T10:30:00Z,2025-09-12T11:14:42Z,-21.658235436938593,-21.658235436938593,False,N,0.0,-516.5621545833334,0.0,0.0,-21.3655,1.0,1032.2659009722222,-1548.835612449077,0.0,0.0,1032.2659009722222,-1547.835612449077,,
2025-09-11,25,2025-09-11T11:00:00Z,2025-09-12T11:44:45Z,-12.01,-12.01,False,N,0.0,-528.3996052777778,0.0,0.0,-12.01,0.0,938.6204334722222,-1549.18293375,0.0,82.666,938.6204334722222,-1548.18293375,,82.666
2025-09-11,26,2025-09-11T11:30:00Z,2025-09-12T12:14:42Z,-11.22,-11.22,False,N,0.0,-168.9819990277778,0.0,0.0,-11.22,0.0,1345.6152431944445,-1552.2360755555555,0.0,37.733,1345.6152431944445,-1551.2360755555555,,37.733
2025-09-11,27,2025-09-11T12:00:00Z,2025-09-12T12:45:24Z,-21.56464307953466,-21.56464307953466,False,N,0.0,-447.67221805555556,0.0,0.0,-21.29725412222222,1.0,1199.2084958333332,-1646.829325,0.0,0.0,1199.2084958333332,-1645.829325,,
2025-09-11,28,2025-09-11T12:30:00Z,2025-09-12T13:14:40Z,-36.789974329120575,-36.789974329120575,False,N,0.0,-829.4092090277778,0.0,0.0,-35.9895,1.0,875.0891666666666,-1704.3288918055555,0.0,0.0,875.0891666666666,-1703.3288918055555,,
2025-09-11,29,2025-09-11T13:00:00Z,2025-09-12T13:44:44Z,-74.07,-74.07,False,N,0.0,-1110.5318169444445,0.0,0.0,,,802.1323725,-1912.6651533333334,0.0,0.0,802.1323725,-1911.6651533333334,,
2025-09-11,30,2025-09-11T13:30:00Z,2025-09-12T14:14:32Z,-61.83,-61.83,False,N,0.0,-1034.9916666666666,0.0,0.0,,,888.6916666666667,-1923.9333333333334,0.0,0.0,888.6916666666667,-1922.9333333333334,,
2025-09-11,31,2025-09-11T14:00:00Z,2025-09-12T14:44:31Z,-43.72,-43.72,False,N,0.0,-585.9127997578728,0.0,0.0,,,1205.669599232026,-1791.6087878787878,0.0,0.0,1205.669599232026,-1790.6087878787878,,
2025-09-11,32,2025-09-11T14:30:00Z,2025-09-12T15:14:31Z,-43.72,-43.72,False,N,0.0,-649.4820337461242,0.0,0.0,,,1078.455986963051,-1728.0249217012386,0.0,0.0,1078.455986963051,-1727.0249217012386,,
2025-09-11,33,2025-09-11T15:00:00Z,2025-09-12T15:44:29Z,-3.83,-3.83,False,N,0.0,-210.2905255235569,0.0,0.0,-3.83,0.0,1477.9061794764432,-1687.73,0.0,0.0,1477.9061794764432,-1686.73,,
2025-09-11,34,2025-09-11T15:30:00Z,2025-09-12T16:14:41Z,92.0,92.0,False,P,0.0,129.51002751426276,0.0,0.0,,,1928.5242464031517,-1961.938371388889,0.0,162.975,1928.5242464031517,-1961.938371388889,,161.975
2025-09-11,35,2025-09-11T16:00:00Z,2025-09-12T16:44:29Z,-4.63,-4.63,False,N,0.0,-62.512236772431194,0.0,0.0,,,2398.1074726960583,-2023.2854357531144,-600.0,163.243,2398.1074726960583,-2022.2854357531144,-600.0,163.243
2025-09-11,36,2025-09-11T16:30:00Z,2025-09-12T17:14:31Z,0.0,0.0,False,N,0.0,-488.8048066065416,0.0,0.0,0.0,1.0,2262.3732793656804,-2183.06331525641,-600.0,32.333,2262.3732793656804,-2182.06331525641,-600.0,32.333
2025-09-11,37,2025-09-11T17:00:00Z,2025-09-12T17:44:36Z,80.07,80.07,False,N,0.0,-307.2911001329226,0.0,0.0,80.07,0.0,2179.6178998670775,-2119.5001773504273,-550.0,182.841,2179.6178998670775,-2118.5001773504273,-550.0,182.841
